GWHDTYL00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0135508	0	603/1000
GWHDTYM00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.00521614	0	812/1000
GWHDUBH00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0132573	0	609/1000
GWHDUBI00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0139988	0	594/1000
GWHDUBL00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0150813	0	573/1000
GWHDUBP00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0118017	0	640/1000
GWHDUBS00000000.genome.fna	GWHBKKZ00000000.genome.fna	0	0	1000/1000
GWHERGL00000000.genome.fna	GWHBKKZ00000000.genome.fna	0.0621044	0	157/1000
GWHFIKA00000000.1.genome.fna	GWHBKKZ00000000.genome.fna	0.0723061	0	123/1000
GWHFQTP00000000.1.genome.fna	GWHBKKZ00000000.genome.fna	0.0740698	0	118/1000
OX_heart_genome_wrapped.fna	GWHBKKZ00000000.genome.fna	0.0136991	0	600/1000
27622715.fna	GWHBKLA00000000.genome.fna	0.00956826	0	692/1000
Bnigra_C2.v1.genome.fna	GWHBKLA00000000.genome.fna	0.11197	3.5285e-126	50/1000
Bnigra_NI100.v2.genome.fna	GWHBKLA00000000.genome.fna	0.113823	5.83585e-121	48/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHBKLA00000000.genome.fna	0.0234513	0	440/1000
GCA_040550855.1_C4012_genomic.fna	GWHBKLA00000000.genome.fna	0.0294234	0	369/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHBKLA00000000.genome.fna	0.0297077	0	366/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHBKLA00000000.genome.fna	0.0613264	0	160/1000
GCF_000695525.1_BOL_genomic.fna	GWHBKLA00000000.genome.fna	0.0135508	0	603/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHBKLA00000000.genome.fna	0.0235265	0	439/1000
GWHBKKZ00000000.genome.fna	GWHBKLA00000000.genome.fna	0.00948708	0	694/1000
GWHBKLA00000000.genome.fna	GWHBKLA00000000.genome.fna	0	0	1000/1000
GWHDTWX00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0127293	0	620/1000
GWHDTYA00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0136991	0	600/1000
GWHDTYE00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0113529	0	650/1000
GWHDTYJ00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0124	0	627/1000
GWHDTYK00000000.genome.fna	GWHBKLA00000000.genome.fna	0.00628226	0	780/1000
GWHDTYL00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0134036	0	606/1000
GWHDTYM00000000.genome.fna	GWHBKLA00000000.genome.fna	0.00948708	0	694/1000
GWHDUBH00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0118471	0	639/1000
GWHDUBI00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0129677	0	615/1000
GWHDUBL00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0132573	0	609/1000
GWHDUBP00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0112643	0	652/1000
GWHDUBS00000000.genome.fna	GWHBKLA00000000.genome.fna	0.00948708	0	694/1000
GWHERGL00000000.genome.fna	GWHBKLA00000000.genome.fna	0.0588483	0	170/1000
GWHFIKA00000000.1.genome.fna	GWHBKLA00000000.genome.fna	0.0712856	0	126/1000
GWHFQTP00000000.1.genome.fna	GWHBKLA00000000.genome.fna	0.0733545	0	120/1000
OX_heart_genome_wrapped.fna	GWHBKLA00000000.genome.fna	0.0125405	0	624/1000
27622715.fna	GWHDTWX00000000.genome.fna	0.0127767	0	619/1000
Bnigra_C2.v1.genome.fna	GWHDTWX00000000.genome.fna	0.11676	1.56835e-111	45/1000
Bnigra_NI100.v2.genome.fna	GWHDTWX00000000.genome.fna	0.119909	1.76461e-103	42/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTWX00000000.genome.fna	0.0232268	0	443/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTWX00000000.genome.fna	0.0304804	0	358/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTWX00000000.genome.fna	0.0301881	0	361/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTWX00000000.genome.fna	0.0631684	0	153/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTWX00000000.genome.fna	0.0142518	0	589/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTWX00000000.genome.fna	0.0237537	0	436/1000
GWHBKKZ00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0130638	0	613/1000
GWHBKLA00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0127293	0	620/1000
GWHDTWX00000000.genome.fna	GWHDTWX00000000.genome.fna	0	0	1000/1000
GWHDTYA00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0136496	0	601/1000
GWHDTYE00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0117564	0	641/1000
GWHDTYJ00000000.genome.fna	GWHDTWX00000000.genome.fna	0.00936594	0	697/1000
GWHDTYK00000000.genome.fna	GWHDTWX00000000.genome.fna	0.013112	0	612/1000
GWHDTYL00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0133059	0	608/1000
GWHDTYM00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0129677	0	615/1000
GWHDUBH00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0140996	0	592/1000
GWHDUBI00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0124935	0	625/1000
GWHDUBL00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0127767	0	619/1000
GWHDUBP00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0118927	0	638/1000
GWHDUBS00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0130638	0	613/1000
GWHERGL00000000.genome.fna	GWHDTWX00000000.genome.fna	0.0608169	0	162/1000
GWHFIKA00000000.1.genome.fna	GWHDTWX00000000.genome.fna	0.0751681	1.00769e-317	115/1000
GWHFQTP00000000.1.genome.fna	GWHDTWX00000000.genome.fna	0.0786628	4.64404e-289	106/1000
OX_heart_genome_wrapped.fna	GWHDTWX00000000.genome.fna	0.00804257	0	731/1000
27622715.fna	GWHDTYA00000000.genome.fna	0.0130157	0	614/1000
Bnigra_C2.v1.genome.fna	GWHDTYA00000000.genome.fna	0.113823	2.07406e-120	48/1000
Bnigra_NI100.v2.genome.fna	GWHDTYA00000000.genome.fna	0.115759	3.38474e-115	46/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYA00000000.genome.fna	0.023602	0	438/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYA00000000.genome.fna	0.0319897	0	343/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYA00000000.genome.fna	0.0313762	0	349/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYA00000000.genome.fna	0.0645437	0	148/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYA00000000.genome.fna	0.0152936	0	569/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYA00000000.genome.fna	0.0243695	0	428/1000
GWHBKKZ00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0136991	0	600/1000
GWHBKLA00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0136991	0	600/1000
GWHDTWX00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0136496	0	601/1000
GWHDTYA00000000.genome.fna	GWHDTYA00000000.genome.fna	0	0	1000/1000
GWHDTYE00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0139486	0	595/1000
GWHDTYJ00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0134036	0	606/1000
GWHDTYK00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0136002	0	602/1000
GWHDTYL00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0150813	0	573/1000
GWHDTYM00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0135508	0	603/1000
GWHDUBH00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0137488	0	599/1000
GWHDUBI00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0137986	0	598/1000
GWHDUBL00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0135016	0	604/1000
GWHDUBP00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0126347	0	622/1000
GWHDUBS00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0136991	0	600/1000
GWHERGL00000000.genome.fna	GWHDTYA00000000.genome.fna	0.0631684	0	153/1000
GWHFIKA00000000.1.genome.fna	GWHDTYA00000000.genome.fna	0.0747985	1.65018e-321	116/1000
GWHFQTP00000000.1.genome.fna	GWHDTYA00000000.genome.fna	0.0770708	2.59366e-302	110/1000
OX_heart_genome_wrapped.fna	GWHDTYA00000000.genome.fna	0.0134525	0	605/1000
27622715.fna	GWHDTYE00000000.genome.fna	0.0113529	0	650/1000
Bnigra_C2.v1.genome.fna	GWHDTYE00000000.genome.fna	0.113823	2.37996e-120	48/1000
Bnigra_NI100.v2.genome.fna	GWHDTYE00000000.genome.fna	0.117785	2.41969e-109	44/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYE00000000.genome.fna	0.0234513	0	440/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYE00000000.genome.fna	0.0300913	0	362/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYE00000000.genome.fna	0.0297077	0	366/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYE00000000.genome.fna	0.0628995	0	154/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYE00000000.genome.fna	0.0126347	0	622/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYE00000000.genome.fna	0.0238299	0	435/1000
GWHBKKZ00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0117564	0	641/1000
GWHBKLA00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0113529	0	650/1000
GWHDTWX00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0117564	0	641/1000
GWHDTYA00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0139486	0	595/1000
GWHDTYE00000000.genome.fna	GWHDTYE00000000.genome.fna	0	0	1000/1000
GWHDTYJ00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0123533	0	628/1000
GWHDTYK00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0117564	0	641/1000
GWHDTYL00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0122141	0	631/1000
GWHDTYM00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0120757	0	634/1000
GWHDUBH00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0132573	0	609/1000
GWHDUBI00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0129198	0	616/1000
GWHDUBL00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0134525	0	605/1000
GWHDUBP00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0118927	0	638/1000
GWHDUBS00000000.genome.fna	GWHDTYE00000000.genome.fna	0.0117564	0	641/1000
GWHERGL00000000.genome.fna	GWHDTYE00000000.genome.fna	0.059819	0	166/1000
GWHFIKA00000000.1.genome.fna	GWHDTYE00000000.genome.fna	0.0737105	0	119/1000
GWHFQTP00000000.1.genome.fna	GWHDTYE00000000.genome.fna	0.0759181	1.01212e-311	113/1000
OX_heart_genome_wrapped.fna	GWHDTYE00000000.genome.fna	0.0117564	0	641/1000
27622715.fna	GWHDTYJ00000000.genome.fna	0.0127767	0	619/1000
Bnigra_C2.v1.genome.fna	GWHDTYJ00000000.genome.fna	0.11676	2.02299e-111	45/1000
Bnigra_NI100.v2.genome.fna	GWHDTYJ00000000.genome.fna	0.119909	2.22192e-103	42/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYJ00000000.genome.fna	0.0232268	0	443/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYJ00000000.genome.fna	0.0307758	0	355/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYJ00000000.genome.fna	0.0305785	0	357/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYJ00000000.genome.fna	0.0621044	0	157/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYJ00000000.genome.fna	0.0127767	0	619/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYJ00000000.genome.fna	0.0239829	0	433/1000
GWHBKKZ00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0125875	0	623/1000
GWHBKLA00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0124	0	627/1000
GWHDTWX00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.00936594	0	697/1000
GWHDTYA00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0134036	0	606/1000
GWHDTYE00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0123533	0	628/1000
GWHDTYJ00000000.genome.fna	GWHDTYJ00000000.genome.fna	0	0	1000/1000
GWHDTYK00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0124	0	627/1000
GWHDTYL00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0125405	0	624/1000
GWHDTYM00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0134036	0	606/1000
GWHDUBH00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0137488	0	599/1000
GWHDUBI00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0100207	0	681/1000
GWHDUBL00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0117112	0	642/1000
GWHDUBP00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0113529	0	650/1000
GWHDUBS00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0125875	0	623/1000
GWHERGL00000000.genome.fna	GWHDTYJ00000000.genome.fna	0.0605648	0	163/1000
GWHFIKA00000000.1.genome.fna	GWHDTYJ00000000.genome.fna	0.0747985	1.46392e-320	116/1000
GWHFQTP00000000.1.genome.fna	GWHDTYJ00000000.genome.fna	0.0774628	3.10798e-298	109/1000
OX_heart_genome_wrapped.fna	GWHDTYJ00000000.genome.fna	0.00853806	0	718/1000
27622715.fna	GWHDTYK00000000.genome.fna	0.0104835	0	670/1000
Bnigra_C2.v1.genome.fna	GWHDTYK00000000.genome.fna	0.11197	4.35558e-126	50/1000
Bnigra_NI100.v2.genome.fna	GWHDTYK00000000.genome.fna	0.113823	7.10034e-121	48/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYK00000000.genome.fna	0.0226378	0	451/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYK00000000.genome.fna	0.0314775	0	348/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYK00000000.genome.fna	0.0318865	0	344/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYK00000000.genome.fna	0.0610707	0	161/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYK00000000.genome.fna	0.0142518	0	589/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYK00000000.genome.fna	0.0227107	0	450/1000
GWHBKKZ00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0101041	0	679/1000
GWHBKLA00000000.genome.fna	GWHDTYK00000000.genome.fna	0.00628226	0	780/1000
GWHDTWX00000000.genome.fna	GWHDTYK00000000.genome.fna	0.013112	0	612/1000
GWHDTYA00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0136002	0	602/1000
GWHDTYE00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0117564	0	641/1000
GWHDTYJ00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0124	0	627/1000
GWHDTYK00000000.genome.fna	GWHDTYK00000000.genome.fna	0	0	1000/1000
GWHDTYL00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0140996	0	592/1000
GWHDTYM00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0106545	0	666/1000
GWHDUBH00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0127767	0	619/1000
GWHDUBI00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0133547	0	607/1000
GWHDUBL00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0140996	0	592/1000
GWHDUBP00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0122604	0	630/1000
GWHDUBS00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0101041	0	679/1000
GWHERGL00000000.genome.fna	GWHDTYK00000000.genome.fna	0.0581372	0	173/1000
GWHFIKA00000000.1.genome.fna	GWHDTYK00000000.genome.fna	0.0709514	0	127/1000
GWHFQTP00000000.1.genome.fna	GWHDTYK00000000.genome.fna	0.0740698	0	118/1000
OX_heart_genome_wrapped.fna	GWHDTYK00000000.genome.fna	0.0121217	0	633/1000
27622715.fna	GWHDTYL00000000.genome.fna	0.012872	0	617/1000
Bnigra_C2.v1.genome.fna	GWHDTYL00000000.genome.fna	0.117785	1.94656e-108	44/1000
Bnigra_NI100.v2.genome.fna	GWHDTYL00000000.genome.fna	0.119909	2.79174e-103	42/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYL00000000.genome.fna	0.0245258	0	426/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYL00000000.genome.fna	0.0321972	0	341/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYL00000000.genome.fna	0.0315792	0	347/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYL00000000.genome.fna	0.0626325	0	155/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYL00000000.genome.fna	0.00774383	0	739/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYL00000000.genome.fna	0.0244475	0	427/1000
GWHBKKZ00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0135508	0	603/1000
GWHBKLA00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0134036	0	606/1000
GWHDTWX00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0133059	0	608/1000
GWHDTYA00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0150813	0	573/1000
GWHDTYE00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0122141	0	631/1000
GWHDTYJ00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0125405	0	624/1000
GWHDTYK00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0140996	0	592/1000
GWHDTYL00000000.genome.fna	GWHDTYL00000000.genome.fna	0	0	1000/1000
GWHDTYM00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0136496	0	601/1000
GWHDUBH00000000.genome.fna	GWHDTYL00000000.genome.fna	0.014871	0	577/1000
GWHDUBI00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0136002	0	602/1000
GWHDUBL00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0138485	0	597/1000
GWHDUBP00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0124467	0	626/1000
GWHDUBS00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0135508	0	603/1000
GWHERGL00000000.genome.fna	GWHDTYL00000000.genome.fna	0.0603145	0	164/1000
GWHFIKA00000000.1.genome.fna	GWHDTYL00000000.genome.fna	0.0747985	3.42042e-320	116/1000
GWHFQTP00000000.1.genome.fna	GWHDTYL00000000.genome.fna	0.0762985	1.97023e-307	112/1000
OX_heart_genome_wrapped.fna	GWHDTYL00000000.genome.fna	0.0135016	0	604/1000
27622715.fna	GWHDTYM00000000.genome.fna	0.0026025	0	899/1000
Bnigra_C2.v1.genome.fna	GWHDTYM00000000.genome.fna	0.115759	1.29006e-114	46/1000
Bnigra_NI100.v2.genome.fna	GWHDTYM00000000.genome.fna	0.119909	1.18266e-103	42/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDTYM00000000.genome.fna	0.0241368	0	431/1000
GCA_040550855.1_C4012_genomic.fna	GWHDTYM00000000.genome.fna	0.0287714	0	376/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDTYM00000000.genome.fna	0.0286795	0	377/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDTYM00000000.genome.fna	0.0626325	0	155/1000
GCF_000695525.1_BOL_genomic.fna	GWHDTYM00000000.genome.fna	0.0129677	0	615/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDTYM00000000.genome.fna	0.0245258	0	426/1000
GWHBKKZ00000000.genome.fna	GWHDTYM00000000.genome.fna	0.00521614	0	812/1000
GWHBKLA00000000.genome.fna	GWHDTYM00000000.genome.fna	0.00948708	0	694/1000
GWHDTWX00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0129677	0	615/1000
GWHDTYA00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0135508	0	603/1000
GWHDTYE00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0120757	0	634/1000
GWHDTYJ00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0134036	0	606/1000
GWHDTYK00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0106545	0	666/1000
GWHDTYL00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0136496	0	601/1000
GWHDTYM00000000.genome.fna	GWHDTYM00000000.genome.fna	0	0	1000/1000
GWHDUBH00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0138485	0	597/1000
GWHDUBI00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0134525	0	605/1000
GWHDUBL00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0140996	0	592/1000
GWHDUBP00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0117112	0	642/1000
GWHDUBS00000000.genome.fna	GWHDTYM00000000.genome.fna	0.00521614	0	812/1000
GWHERGL00000000.genome.fna	GWHDTYM00000000.genome.fna	0.0608169	0	162/1000
GWHFIKA00000000.1.genome.fna	GWHDTYM00000000.genome.fna	0.0751681	2.3213e-318	115/1000
GWHFQTP00000000.1.genome.fna	GWHDTYM00000000.genome.fna	0.0766828	1.43742e-305	111/1000
OX_heart_genome_wrapped.fna	GWHDTYM00000000.genome.fna	0.0136991	0	600/1000
27622715.fna	GWHDUBH00000000.genome.fna	0.0134036	0	606/1000
Bnigra_C2.v1.genome.fna	GWHDUBH00000000.genome.fna	0.11478	1.91721e-117	47/1000
Bnigra_NI100.v2.genome.fna	GWHDUBH00000000.genome.fna	0.115759	3.80894e-115	46/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDUBH00000000.genome.fna	0.0217795	0	463/1000
GCA_040550855.1_C4012_genomic.fna	GWHDUBH00000000.genome.fna	0.0320933	0	342/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDUBH00000000.genome.fna	0.0316813	0	346/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDUBH00000000.genome.fna	0.0595738	0	167/1000
GCF_000695525.1_BOL_genomic.fna	GWHDUBH00000000.genome.fna	0.0148187	0	578/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDUBH00000000.genome.fna	0.0230782	0	445/1000
GWHBKKZ00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0132573	0	609/1000
GWHBKLA00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0118471	0	639/1000
GWHDTWX00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0140996	0	592/1000
GWHDTYA00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0137488	0	599/1000
GWHDTYE00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0132573	0	609/1000
GWHDTYJ00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0137488	0	599/1000
GWHDTYK00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0127767	0	619/1000
GWHDTYL00000000.genome.fna	GWHDUBH00000000.genome.fna	0.014871	0	577/1000
GWHDTYM00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0138485	0	597/1000
GWHDUBH00000000.genome.fna	GWHDUBH00000000.genome.fna	0	0	1000/1000
GWHDUBI00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0129198	0	616/1000
GWHDUBL00000000.genome.fna	GWHDUBH00000000.genome.fna	0.013112	0	612/1000
GWHDUBP00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0134036	0	606/1000
GWHDUBS00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0132573	0	609/1000
GWHERGL00000000.genome.fna	GWHDUBH00000000.genome.fna	0.0605648	0	163/1000
GWHFIKA00000000.1.genome.fna	GWHDUBH00000000.genome.fna	0.0733545	0	120/1000
GWHFQTP00000000.1.genome.fna	GWHDUBH00000000.genome.fna	0.0770708	3.78416e-302	110/1000
OX_heart_genome_wrapped.fna	GWHDUBH00000000.genome.fna	0.0136991	0	600/1000
27622715.fna	GWHDUBI00000000.genome.fna	0.0134525	0	605/1000
Bnigra_C2.v1.genome.fna	GWHDUBI00000000.genome.fna	0.118834	1.95921e-105	43/1000
Bnigra_NI100.v2.genome.fna	GWHDUBI00000000.genome.fna	0.12101	2.69409e-100	41/1000
GCA_038677285.1_ASM3867728v1_genomic.fna	GWHDUBI00000000.genome.fna	0.0233762	0	441/1000
GCA_040550855.1_C4012_genomic.fna	GWHDUBI00000000.genome.fna	0.0315792	0	347/1000
GCA_040584065.1_ASM4058406v1_genomic.fna	GWHDUBI00000000.genome.fna	0.0310744	0	352/1000
GCF_000309985.2_CAAS_Brap_v3.01_genomic.fna	GWHDUBI00000000.genome.fna	0.0639874	0	150/1000
GCF_000695525.1_BOL_genomic.fna	GWHDUBI00000000.genome.fna	0.014871	0	577/1000
GCF_020379485.1_Da-Ae_genomic.fna	GWHDUBI00000000.genome.fna	0.0239829	0	433/1000
GWHBKKZ00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0139988	0	594/1000
GWHBKLA00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0129677	0	615/1000
GWHDTWX00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0124935	0	625/1000
GWHDTYA00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0137986	0	598/1000
GWHDTYE00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0129198	0	616/1000
GWHDTYJ00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0100207	0	681/1000
GWHDTYK00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0133547	0	607/1000
GWHDTYL00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0136002	0	602/1000
GWHDTYM00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0134525	0	605/1000
GWHDUBH00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0129198	0	616/1000
GWHDUBI00000000.genome.fna	GWHDUBI00000000.genome.fna	0	0	1000/1000
GWHDUBL00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0118471	0	639/1000
GWHDUBP00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0135016	0	604/1000
GWHDUBS00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0139988	0	594/1000
GWHERGL00000000.genome.fna	GWHDUBI00000000.genome.fna	0.0631684	0	153/1000
GWHFIKA00000000.1.genome.fna	GWHDUBI00000000.genome.fna	0.0774628	2.11133e-297	109/1000
GWHFQTP00000000.1.genome.fna	GWHDUBI00000000.genome.fna	0.0794837	1.24792e-281	104/1000
OX_heart_genome_wrapped.fna	GWHDUBI00000000.genome.fna	0.0103562	0	673/1000
27622715.fna	GWHDUBL00000000.genome.fna	0.0143027	0	588/1000
Bnigra_C2.v1.genome.fna	GWHDUBL00000000.genome.fna	0.11676	2.74337e-111	45/1000
Bnigra_NI100.v2.genome.fna	GWHDUBL00000000.genome.fna	0.118834	3.98583e-106	43/1000
